"AZ_A10"	-0.320402503013611	-0.0752849951386452	-0.052401639521122	-0.357227385044098	-0.184806883335114	0.0196628160774708	0.169522285461426	-0.34798526763916	0.0612336359918118	-0.00528432289138436	0.0224086716771126	0.190878719091415	0.147778853774071	0.361900091171265	-0.0429687686264515
"AZ_A11"	-0.0741142779588699	-0.178699254989624	0.06223064661026	-0.119333535432816	-0.0216516405344009	0.0151413148269057	-0.258673310279846	-0.102508738636971	0.0442473627626896	-0.152496725320816	0.162487968802452	0.130141362547874	-0.149136155843735	0.187561705708504	-0.210121914744377
"AZ_A12"	0.111185312271118	0.172225743532181	-0.170473992824554	-0.201179027557373	-0.271951675415039	-0.124006353318691	0.0480817630887032	-0.261884957551956	-0.148694470524788	-0.159179404377937	0.281058490276337	0.050877720117569	-0.0223514437675476	0.280748784542084	-0.132538259029388
"AZ_A2"	-0.330304563045502	-0.0981748774647713	-0.239715874195099	-0.143890917301178	-0.334160357713699	0.248516619205475	-0.173776209354401	-0.434411257505417	-0.0259587951004505	0.0635114535689354	0.0434492416679859	-0.0939057394862175	-0.115049503743649	0.200822070240974	-0.218760773539543
"AZ_A5"	0.301734268665314	0.381980240345001	-0.276784479618073	0.237315624952316	-0.268407881259918	0.0574697479605675	-0.111902870237827	0.198058381676674	-0.282393336296082	-9.12835821509361e-05	0.216750368475914	-0.203393667936325	-0.0793610885739326	0.00440316554158926	-0.0636088997125626
"AZ_A6"	-0.331719040870667	-0.125065073370934	-0.0214121341705322	-0.0769154950976372	0.149210557341576	0.105531580746174	-0.0996669977903366	-0.0244844537228346	0.258845597505569	-0.19877727329731	0.113966159522533	0.0996273383498192	-0.0696184709668159	0.177740335464478	-0.283714413642883
"AZ_A7"	0.177278503775597	0.158584952354431	0.049342442303896	-0.250598281621933	0.318955928087234	0.418562322854996	-0.048489585518837	-0.312876760959625	-0.0642473697662354	-0.0796401351690292	0.403959631919861	-0.328008443117142	-0.54158228635788	0.154260471463203	0.606381356716156
"AZ_A8"	-0.149343818426132	-0.117500372231007	-0.286359280347824	-0.0455244928598404	-0.0258014425635338	-0.221791878342628	-0.160813674330711	-0.363247007131577	0.00138197839260101	-0.202812075614929	0.0230501592159271	-0.264680713415146	-0.244017601013184	0.25149217247963	-0.224028542637825
"AZ_A9"	0.33056229352951	0.336309254169464	-0.386430561542511	0.117457881569862	-0.211488008499146	-0.141630038619041	0.0613186359405518	0.0802245140075684	-0.226172432303429	-0.110785514116287	0.34700682759285	0.0934382453560829	-0.181373357772827	0.0873627513647079	-0.233243107795715
"AZ_B1"	-0.1160833761096	0.046696662902832	-0.0231012813746929	-0.394570231437683	-0.122561447322369	-0.399078220129013	0.0992760434746742	-0.218281164765358	0.0953304022550583	-0.146230518817902	0.200110599398613	0.14552441239357	0.182827070355415	0.375098615884781	-0.0879422426223755
"AZ_B10"	0.00941276922821999	-0.175126373767853	-0.131260618567467	-0.408630281686783	-0.102979376912117	-0.287975966930389	0.0977839455008507	-0.30852872133255	-0.0933229327201843	-0.0930916890501976	0.277840435504913	0.206652253866196	0.0721062049269676	0.236200720071793	-0.139206692576408
"AZ_B11"	-0.590929508209229	-0.30213862657547	0.26712766289711	0.0774842798709869	0.146389737725258	-0.228353127837181	-0.0550181120634079	-0.0127619858831167	0.360959678888321	-0.339589416980743	-0.27342426776886	-0.177159637212753	-0.0219118520617485	0.267562836408615	0.058772336691618
"AZ_B12"	-0.301662981510162	-0.266548305749893	0.201568737626076	-0.0603700205683708	-0.110294073820114	-0.0815523862838745	-0.308949410915375	-0.197767376899719	0.0815424919128418	-0.127005204558372	0.182841897010803	-0.124937497079372	-0.149190485477448	0.218140751123428	-0.193260341882706
"AZ_B2"	-0.218235313892365	-0.336218327283859	0.149914279580116	-0.110177218914032	-0.0597588382661343	-0.0148774310946465	-0.28291243314743	-0.0066941361874342	0.214063823223114	-0.0998019054532051	0.0639558285474777	0.0264150127768517	-0.0219087656587362	0.167203396558762	-0.143245413899422
"AZ_B3"	-0.564140379428864	-0.0775661915540695	0.469283729791641	0.159104079008102	-0.0555407926440239	-0.0670996904373169	-0.216742321848869	-0.0389978438615799	0.30372878909111	-0.321465075016022	-0.0260965209454298	-0.0943913832306862	-0.064058817923069	0.197506710886955	-0.0715272575616837
"AZ_B4"	0.285672843456268	0.379743695259094	-0.424391895532608	0.207830399274826	-0.355962783098221	0.024416521191597	-0.073882170021534	0.135624080896378	-0.180695131421089	-0.0851137489080429	0.346973389387131	-0.103822819888592	-0.272542923688889	0.0284777358174324	-0.198677510023117
"AZ_B5"	-0.44236946105957	-0.396014928817749	0.330170810222626	-0.0112644582986832	-0.235320165753365	-0.112981230020523	-0.233089581131935	-0.282513320446014	0.15444615483284	-0.123732328414917	0.0013615086209029	-0.164500445127487	0.000614512886386365	0.225710645318031	-0.102184161543846
"AZ_B8"	0.320843100547791	0.00696582160890102	0.206290885806084	-0.366139739751816	0.121035426855087	0.492442488670349	-0.230904802680016	-0.245998680591583	0.0353015288710594	-0.214123532176018	0.174694627523422	-0.571377217769623	0.128659144043922	0.0317388996481895	0.48356831073761
"AZ_B9"	-0.325543403625488	-0.129596829414368	0.268354892730713	0.0968243330717087	-0.278873831033707	0.0583036243915558	-0.232927933335304	-0.260326027870178	0.0166578367352486	-0.27484518289566	0.0233547389507294	0.0306824222207069	-0.188901767134666	0.131406739354134	-0.18684846162796
"AZ_C1"	-0.223299086093903	-0.135162591934204	0.221955969929695	0.0081331692636013	-0.0468296632170677	-0.170908972620964	-0.191246941685677	-0.0434055477380753	0.111690700054169	-0.133861765265465	0.157918348908424	0.0290125012397766	-0.119728602468967	0.182901248335838	-0.216300874948502
"AZ_C10"	-0.104131832718849	-0.226174473762512	-0.290368556976318	-0.144036322832108	0.0632627159357071	-0.122460603713989	-0.0572778508067131	-0.268945068120956	-0.0367067120969296	-0.333397954702377	-0.153891384601593	-0.179895117878914	-0.0581928119063377	0.344238251447678	-0.228651210665703
"AZ_C11"	-0.0555235706269741	0.0636919885873795	-0.117232479155064	-0.30978599190712	-0.0834115445613861	-0.247851967811584	0.180419355630875	-0.249525189399719	-0.0370184369385242	-0.201784580945969	0.10269770026207	0.207656994462013	0.192455694079399	0.314448028802872	-0.145367071032524
"AZ_C2"	-0.39931184053421	-0.182578325271606	0.285489976406097	0.162940561771393	-0.100943617522717	0.00760423671454191	-0.252262473106384	-0.127965122461319	0.140043094754219	-0.259735643863678	0.00734440144151449	0.0555165112018585	-0.134880214929581	0.10897521674633	-0.185279563069344
"AZ_C3"	-0.127800107002258	0.361995875835419	0.0415927357971668	-0.247240543365479	0.0899026766419411	0.153092458844185	-0.174837097525597	0.0561262965202332	-0.18855208158493	-0.0240440499037504	-0.0229055266827345	-0.329619705677032	0.155514657497406	-0.0660586655139923	0.243872597813606
"AZ_C4"	-0.111313581466675	-0.124668188393116	-0.256167232990265	-0.0721751600503922	-0.0360907353460789	-0.187423691153526	-0.0432223454117775	-0.301564157009125	0.0640929490327835	-0.262673556804657	-0.0854092091321945	-0.13799761235714	-0.0783272013068199	0.245213747024536	-0.212386891245842
"AZ_C5"	-0.348022818565369	-0.314511686563492	0.222506463527679	-0.0189811065793037	-0.00814137142151594	-0.0478738583624363	-0.181622728705406	-0.139001399278641	0.0278973802924156	-0.2510626912117	0.0356844589114189	-0.0453852489590645	-0.0386985614895821	0.223013386130333	-0.176062449812889
"AZ_C8"	-0.450070321559906	-0.212738960981369	0.235977172851562	0.0495945960283279	-0.112698934972286	-0.0896247178316116	-0.248595789074898	-0.185727879405022	0.046363465487957	-0.221439629793167	0.0810094773769379	-0.128767728805542	-0.0444639287889004	0.170799002051353	-0.178318753838539
"AZ_C9"	0.00998406112194061	0.125171065330505	0.258843809366226	-0.0625624060630798	0.0871538817882538	-0.0953143686056137	-0.358337014913559	-0.231501162052155	-0.288366407155991	0.234293892979622	-0.410435289144516	-0.279443114995956	0.362528175115585	0.0416633449494839	-0.00268200598657131
"AZ_D12"	-0.136234268546104	-0.0544818639755249	-0.386098474264145	-0.103238523006439	-0.18766824901104	0.319053649902344	0.0972532629966736	-0.121703267097473	0.0368240810930729	0.0915120020508766	0.139588549733162	0.129309922456741	0.00946531537920237	0.170172035694122	-0.263893514871597
"AZ_D2"	-0.125043213367462	-0.0764319524168968	-0.338019251823425	0.0352400839328766	-0.0865787714719772	-0.0882755592465401	-0.0796869248151779	-0.27567332983017	0.0356683023273945	-0.177856624126434	-0.0674525871872902	-0.1880813986063	-0.167486310005188	0.244362473487854	-0.191621720790863
"AZ_D3"	-0.275278627872467	-0.142308592796326	0.138232618570328	-0.0243889391422272	-0.200419694185257	-0.110957071185112	-0.280391722917557	-0.241433143615723	0.0131441140547395	-0.24657641351223	0.141227811574936	-0.0144069166854024	-0.138426229357719	0.180414468050003	-0.187141716480255
"AZ_D4"	-0.445323526859283	-0.189208269119263	0.315079480409622	0.169750094413757	-0.125318184494972	-0.0714685171842575	-0.105994425714016	-0.226955726742744	0.162970826029778	-0.300320595502853	0.0269067231565714	0.0328765399754047	-0.0542613156139851	0.173682704567909	-0.13806027173996
"AZ_D5"	-0.00945577584207058	0.074758417904377	-0.0757037177681923	-0.266045600175858	-0.131920546293259	-0.187941923737526	0.0712657794356346	-0.210919618606567	-0.0388963371515274	-0.163693681359291	0.179287329316139	0.124673686921597	0.0504349991679192	0.298466980457306	-0.140961825847626
"AZ_D6"	-0.10871759057045	-0.0343808867037296	-0.1032325476408	-0.207592397928238	-0.100144051015377	-0.0990698859095573	-0.140382215380669	-0.222047373652458	0.017220713198185	-0.147542744874954	-0.0830157846212387	-0.106040097773075	-0.153005138039589	0.360284745693207	-0.163096711039543
"AZ_D7"	-0.404160439968109	-0.18617770075798	0.270448207855225	0.0969065129756927	-0.185690894722939	0.00701212976127863	-0.19035692512989	-0.215553894639015	0.0237418618053198	-0.262616544961929	0.0185804963111877	-0.0198167748749256	-0.108614049851894	0.181204840540886	-0.163580551743507
"AZ_D8"	-0.443476796150208	-0.0904936641454697	-0.103920623660088	-0.150684863328934	-0.350183069705963	0.247266322374344	0.232851341366768	-0.330934464931488	0.148830771446228	0.112918242812157	-0.0149723663926125	0.124071218073368	0.107441559433937	0.257301807403564	-0.100638061761856
"AZ_D9"	-0.0902589932084084	-0.0295361969619989	0.0332447551190853	-0.00905701518058777	-0.223125129938126	-0.0007163155823946	-0.352237224578857	-0.0606627911329269	-0.0132388733327389	-0.150684371590614	0.122628509998322	-0.00357250031083822	-0.278734683990479	0.0787816047668457	-0.258220255374908
"AZ_E1"	0.356793582439423	0.316309124231339	-0.495093554258347	0.265995621681213	-0.226735547184944	-0.0233268551528454	0.08648432046175	0.211481258273125	-0.0892663896083832	-0.176318615674973	0.241646736860275	-0.0262224413454533	-0.176060244441032	-0.00109482044354081	-0.186439469456673
"AZ_E12"	-0.269941210746765	-0.126980245113373	0.0598489716649055	0.0763750374317169	0.0314771644771099	-0.0047483304515481	-0.203671336174011	-0.067563571035862	0.0598788969218731	-0.22333887219429	0.312015771865845	0.021686002612114	-0.0342065952718258	0.0885705500841141	-0.340278416872025
